commentId,videoId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,publishedAt,updatedAt,likeCount,textDisplay,totalReplyCount,parentId,canRate,viewerRating,mentioned_brands
UgwlOEJemj_bxLReeXx4AaABAg,q01PqUubacA,@user-se3zk9ry2d,https://yt3.ggpht.com/ytc/AIdro_njv5bj96nXZPdVSGWFsAya7ecRhM4u_78FX5cOyq1Aefxs0LYhy-CVDYRCpSNnYeaQwA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-se3zk9ry2d,UCNogp2ksb7pJ7BC5nZjWZPQ,2023-10-09T09:12:01Z,2023-10-09T09:12:01Z,0,How can I keep Bitcoin servers for my Nissan leaf,0,,True,none,['Nissan']
Ugx4RuJIX_y9Fx6mrjZ4AaABAg,yjztvddhZmI,@DustNgo,https://yt3.ggpht.com/ytc/AIdro_m-BcUtUlhTlsR-TddM-Ea4hqypjko3jTZyiKnw7PH18P0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@DustNgo,UCdIcXMtOLfM2FqTqeHIr1RQ,2022-06-13T09:42:00Z,2022-06-13T09:42:00Z,0,"Flex in 2100 be like ""I have a fully manual Nissan GTR in my collection""😂",0,,True,none,['Nissan']
UgyrJKiK6TvYl89ZluB4AaABAg,yjztvddhZmI,@walperstyle,https://yt3.ggpht.com/ytc/AIdro_n20yxw9x21siZY2XRVkQ0L2yLqLp_iXC6O_mVSpjNqig=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@walperstyle,UC1tPfght-x57K6hGKZabHoQ,2021-08-04T06:28:46Z,2021-08-04T06:37:43Z,0,"Nissan R34 Skyline owner here.   1) I want all you non-drivers off the roads 2) I'm also scared insurance companies are going to be a death of the auto industry and the 'road trip'.  They will drive costs up so high for people such as myself, who build and work around cars. That said, car guys are pissed optimists.  We'll hack them either way and do whatever we want.  (insert scene from 5th element cab driving)",0,,True,none,['Nissan']
UgyYq87lTV14Gg-KeLl4AaABAg,yjztvddhZmI,@ALBERTOERSA,https://yt3.ggpht.com/ytc/AIdro_lxQKbXlzbKACjhtuooSydV_I20aUvYVnVifSTlLcY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ALBERTOERSA,UC28zZgWd13OUUSp46sE0zlQ,2021-07-30T15:27:35Z,2021-07-30T15:27:35Z,0,"Lets agree to disagree here. 1-Humans do not need another excuse to be lazy 2- There are people out there (like me) who really like driving 3- Computers degrade by using them; one day my mousepad decided to stop working. I do not want to be far away from the brake pedal when it turns out that the car suddenly is unable to turn right for whatever reason. 4- What's the point of aiming for a high end machine (Ferrari, Lamborghini, Nissan GTR etc.) if its going to drive itself?. My point is, let people who want to use them use them, but don't impose it as standard.",0,,True,none,['Nissan']
Ugx1cavYMcANIpOoZJF4AaABAg,yjztvddhZmI,@soup2634,https://yt3.ggpht.com/ytc/AIdro_n9_Cbt9kvMXhwtlX2IYv0KpCmWqGAyeHrr6-jTSJFQQw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@soup2634,UC9CyKZL2gW5iiG62y9JcM3A,2021-07-23T16:04:29Z,2021-07-23T16:18:21Z,0,"Many of us used to believe that humans were fully capable of governing other humans. Now we all see the incompetence. I'm trying to not be like an old person but I'm concerned about AI governing. But, you know that will at least be a real conversation in the future. 

I wonder what humanity will be like in the future. Perhaps by then we'll all have an advanced Siri that is everyone's AI companion/secritary/therapist/personal trainer.... I guess we have that already in some ways.

Side note: Buying a car will change to subscribing to Nissan for the rest of your life. Their commercials will change to ""Our AI is the safest & makes the fastest routes."" 

Also, cities aren't loud, vehicles are. Imagine autocars driving people between the outer ring of cities with the city centers having subways and bikes to get around. More green spaces and higher air quality.",0,,True,none,['Nissan']
