commentId,videoId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,publishedAt,updatedAt,likeCount,textDisplay,totalReplyCount,parentId,canRate,viewerRating,sentiment,sentiment_category
UgwavMCgcwsx_JxhaeN4AaABAg,JHgr9SgeicM,@wangyuexing,https://yt3.ggpht.com/YDcAelIxfKS-wsr269JcjNhAqQhEKsIo3sZOJPiBiUyEMvxcbujCY5FOwC8oJ4LWu4ZUp-d3f1w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@wangyuexing,UCz-mRbvRk_8wEaLcKnifGKw,2024-07-18T18:57:12Z,2024-07-18T18:57:12Z,0,i feel like im experiencing the future rn...everything is moving so fast with ai,0,,True,none,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}",positive
Ugx71pwfLRoFTxqAPq54AaABAg,JHgr9SgeicM,@eduartificalintelligence50,https://yt3.ggpht.com/pfbS4nVNNSFfpP-58QRdqgSPq4PI6OKbEIfIoIMNqWzzlqLVspolC0kAYKfeMO6qMhJ5-d9z=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@eduartificalintelligence50,UCunT0fb-TIqbuu_gVLjsCrw,2024-07-16T12:44:40Z,2024-07-16T12:44:40Z,0,"ai and robotics is absolutely amazing!!! so, ai and robotics, also including autonomous cars will be changing the shape of the future, so it's very useful and helpful for life!!! ⭐⭐⭐⭐⭐",0,,True,none,"{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.915}",positive
UgyCrtuiH6YfJmRQnaN4AaABAg,JHgr9SgeicM,@corycarter578,https://yt3.ggpht.com/ytc/AIdro_nNZiqdY3gG6MuzmkqrpKhCTwMDhUvkhP6LcVSPNnTb04Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@corycarter578,UCOjzxSC3lPTDAZadNHRNr3g,2024-07-05T14:42:59Z,2024-07-05T14:42:59Z,0,it’s a johnny cab!!! if you have ever seen arnold schwarzenegger’s total recall you’d know what i’m talking about. the future has arrived,0,,True,none,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
UgyNYOLVznipb6wVf4h4AaABAg,JHgr9SgeicM,@jase298hkhk,https://yt3.ggpht.com/ytc/AIdro_kUrCaHPp9P-fd_SfgsNLoOxKnTG9-OkGbXClIk8YiON8U=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jase298hkhk,UCT987vbkOXXlewcsxXM5SNQ,2024-06-19T08:18:35Z,2024-06-19T08:18:35Z,0,"i remember during trump’s era, he keeps talking about the chinese in china are taking american’s jobs. but tech companies taking jobs from everyone in america and the rest of the world is okay somehow. i see a future that middle and lower class getting pushed to the edge and robotaxi will be set on fire everywhere in the world. the cost of driverless ride will cost more than cars driven by human. let’s see what actually happens in 5-10 years.",2,,True,none,"{'neg': 0.068, 'neu': 0.904, 'pos': 0.027, 'compound': -0.5499}",negative
UgwK_N0VmZZXvMkLxz94AaABAg,JHgr9SgeicM,@romefox,https://yt3.ggpht.com/ytc/AIdro_m_t1wAkS2s6eLL7UI_fQHhMNaJC0cCYuiGkQ7rfhcpIA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@romefox,UCgCMSmCRSW5eUPIrU6ID4Pw,2024-06-16T02:47:22Z,2024-06-16T02:47:22Z,1,"the music is so somber, feels like its a foreshadowing an ominous future.",0,,True,none,"{'neg': 0.32, 'neu': 0.532, 'pos': 0.147, 'compound': -0.5028}",negative
Ugwd4nigdii7t21yxQN4AaABAg,JHgr9SgeicM,@romefox,https://yt3.ggpht.com/ytc/AIdro_m_t1wAkS2s6eLL7UI_fQHhMNaJC0cCYuiGkQ7rfhcpIA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@romefox,UCgCMSmCRSW5eUPIrU6ID4Pw,2024-06-16T02:37:25Z,2024-06-16T02:38:05Z,0,"seen a few of these on the road, i cant tell you how surreal it is. that may sound like an exaggeration and perhaps it isnt as impressive to younger folks (in my 30s) but its absolutely incredible. this was the domain of science fiction for sooo long, autonomous machines! witnessing it had me giddy and dumbfounded. the way it recognizes its surroundings, navigating around obstacles, stopping at stop signs and red lights so effortlessly. this is happening right now, today. still blows my mind. this is also just the beginning, for better or worse. autonomous machines are a big part of the future.",0,,True,none,"{'neg': 0.164, 'neu': 0.79, 'pos': 0.047, 'compound': -0.92}",negative
UgxHe_nPKyKRMfTjpDl4AaABAg,JHgr9SgeicM,@MagickMountain,https://yt3.ggpht.com/0bT0SPIm915K-TgorS93xByLbTAHjiHfWHpUuZprYpSCWLIG2APhOXDiA8swvoEjevzhi4IL6g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@MagickMountain,UCuKrvFAswLoyTBTBWMQrsUw,2024-06-10T23:17:27Z,2024-06-10T23:17:27Z,0,"let us have good luck trying to go anywhere without prying eyes, given that if there are hundreds of cars with cameras chock full inside and out mapping out the locations, and what we do, how that's going to play out in the future...",0,,True,none,"{'neg': 0.0, 'neu': 0.832, 'pos': 0.168, 'compound': 0.8074}",positive
UgwVmYdJXYZnjnHSHBR4AaABAg,JHgr9SgeicM,@drewsquickfix,https://yt3.ggpht.com/Ely1ygEMixZEqdMUfkX-pq76RgDSSJcHMda8FIu4yH1QYvoBj-EZmhDgxGfBRfX3sbErat73jA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@drewsquickfix,UCi9eXzHy_AMesB96Jk01YVw,2024-05-12T01:53:38Z,2024-05-12T01:53:38Z,0,tesla has. fixed it's issues as of november 2023. the full self drive is now great like a wayymo. however you still have to touch the wheel for liability. the future is here!,0,,True,none,"{'neg': 0.047, 'neu': 0.775, 'pos': 0.178, 'compound': 0.7263}",positive
UgxbwlEsfYbZJypdZ5F4AaABAg,JHgr9SgeicM,@samanthananda4276,https://yt3.ggpht.com/ytc/AIdro_m-cSl-QFpwl8o0ySGR3KOBCThlKvYr0MTCqCoN3tw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@samanthananda4276,UCrmg0E33vQu1FdjKyfT2GmA,2024-04-15T08:18:50Z,2024-04-15T08:18:50Z,0,i just really hope that they make driveless cars that we can buy and own instead of just using them for taxis. it would really help us all who don’t have our drivers license. i really want to have self driving car that i can own so i can go anywhere i want without having to pay. hopefully they make that in the future so we all can get around more easier,0,,True,none,"{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.9212}",positive
UgzliEMg-2Y_W1obj1B4AaABAg.A2Ew-yGEmt9A2H6qtbxVC9,JHgr9SgeicM,@Plusxid,https://yt3.ggpht.com/TBxXObZfLfgqdKtEJK5F3JuLjrZNQjlHCkR5JZcmDGtuhBywHn_Gxmwez1kMaTLrhUFjCEA2QA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Plusxid,UCNP2pFiLKZjHjtEkP66sjSQ,2024-04-16T02:56:51Z,2024-04-16T02:56:51Z,0,"yup, but luckily it will get smarter over time, imagine 1 - 2 years later.. it would make not that big of an impact on better speed but the speed gets higher every time this type of car gets smarter, i am excited for the future but scared.",0,UgzliEMg-2Y_W1obj1B4AaABAg,True,none,"{'neg': 0.059, 'neu': 0.644, 'pos': 0.297, 'compound': 0.9481}",positive
Ugz3wPUVHUMxTU5tuo14AaABAg.A29ccqUI-65A3PlRmxMNML,JHgr9SgeicM,@zachb1706,https://yt3.ggpht.com/ytc/AIdro_nAxjW4rbA0RK4uDI_8wOE47Y6MT184WHYQh2R88xW_e_g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@zachb1706,UCBwB2yYxeGIP-_z_YA8AnCw,2024-05-14T08:05:36Z,2024-05-14T08:05:36Z,0,"they both face seperate challenges. tesla still has a ways to go before they’re level 4, waymo has a ways to go before it is more useful.

definitely think tesla has a better chance in the near future though",0,Ugz3wPUVHUMxTU5tuo14AaABAg,True,none,"{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.8852}",positive
UgwwVErBCOuYZ9lSO-h4AaABAg,JHgr9SgeicM,@sirijanthakur,https://yt3.ggpht.com/ytc/AIdro_lqCBbzwvJUk_Hporc2ZoGBWnyyo76-MuglL_TmO34cX_s=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sirijanthakur,UCCaNb22jAoXce4fdPQ2krEA,2024-04-09T13:32:29Z,2024-04-09T13:32:29Z,0,this is the future yet i dont see it in india or at least how the people act here for the next 30 years,0,,True,none,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Ugw9_-Ym4-BU4kMherZ4AaABAg.A18L3GP0gJcA1BI6rqS0eV,JHgr9SgeicM,@dyworking,https://yt3.ggpht.com/ytc/AIdro_kLZc7Z-Tob8H6BWLz3EZo_6uD5QKzlTQ3gjb3DJY5PFYM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@dyworking,UCx0TECrrLoCSa5Hz5fh28Kw,2024-03-20T00:08:27Z,2024-04-18T00:30:43Z,0,@@chad-giga. buy an ev with all that lidar back to the future flux capacitor crap on it - you will be the one looking like a dork.,0,Ugw9_-Ym4-BU4kMherZ4AaABAg,True,none,"{'neg': 0.159, 'neu': 0.762, 'pos': 0.079, 'compound': -0.3612}",negative
UgzVi78F-inx7dbpVWR4AaABAg,JHgr9SgeicM,@wuss_good,https://yt3.ggpht.com/6RcPJOCPAdT8AU_clKVK-5QtYcQrzXp4FGJ8hM921gQEUkRnyalbRyX0E2AKP8R0wQxkzvDi=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@wuss_good,UCow_SlURRCSXFmym9AQVFvg,2024-03-14T22:36:27Z,2024-03-14T22:36:27Z,0,"as a mf who’s been living in the country for the past 13 years (i’m not 13 😂) this type of stuff is crazy to me, i mean there’s 10k people here and no need for this. cities really be the future 😂",3,,True,none,"{'neg': 0.138, 'neu': 0.738, 'pos': 0.125, 'compound': 0.296}",positive
Ugyl9RcHFcjQy48hBVx4AaABAg,JHgr9SgeicM,@lazarusblackwell6988,https://yt3.ggpht.com/QRzkiC29Rh5YwRJa7O0QAem-Zx0Nw29_14AIOJr7_msALbG-QBslCQBfNaxq1YHvdfixkZrE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@lazarusblackwell6988,UCRR6El9hGFzAxFYhV5lwccg,2024-02-26T16:55:23Z,2024-02-26T16:55:23Z,2,the future is now.,0,,True,none,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Ugz3Btk_Qe3-bnNFrC14AaABAg,JHgr9SgeicM,@jeffreyabbey9592,https://yt3.ggpht.com/Cy6BWuAds4dlaZuYw85U0IIbgFqrMYhjMG02KGdH8t1ytLh8nX3wHA62EAebMm_qbDGDgmyV=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jeffreyabbey9592,UCnS4MCx4K745eJH5YZXB7OA,2024-02-25T23:56:23Z,2024-02-25T23:56:23Z,0,to the future,0,,True,none,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
UgxyMDpC0UcKUOfpoed4AaABAg,JHgr9SgeicM,@_Dennis2Society215,https://yt3.ggpht.com/ytc/AIdro_nVAIFg6pa48ZIFHZpBhRNCRKCrLtdWMWAgDhoNhmXMEbg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@_Dennis2Society215,UC6cJ2PREIAOUE3knTLiV6Ww,2024-02-23T09:09:03Z,2024-02-23T09:09:03Z,0,this some 5th element sh*t 😭😭. we’re in the future frfr lol,0,,True,none,"{'neg': 0.27, 'neu': 0.609, 'pos': 0.122, 'compound': -0.5267}",negative
UgxyEJCuy0CgrqyBRJF4AaABAg,JHgr9SgeicM,@samuelplouvier6559,https://yt3.ggpht.com/ytc/AIdro_nkY1vdKuUbMtgPfjuJbTlbSUFy9DmjrHSeB8zaDYyY4w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@samuelplouvier6559,UCsH8TijwqU-5dQjichgofBA,2024-02-22T05:24:56Z,2024-02-22T05:24:56Z,0,in the future when all cars become fully automated someone will have the millionaire idea of a human driven cab so you can have someone to talk to while you take a ride lmao.,0,,True,none,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.5994}",positive
UgxEIIsXyUpi1ZdvdyF4AaABAg,JHgr9SgeicM,@NoWay1969,https://yt3.ggpht.com/ytc/AIdro_nr4NN_moDZt3bChPP50nSmbDz9efIAK_-GQpbHD9Gcgqc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@NoWay1969,UC_g8avufmfYx9nL0heqRLJA,2024-02-20T15:15:25Z,2024-02-20T15:15:25Z,5,"the future, the final form of these is when cars on the road can talk to each other.  that's the end of pile-ups on the interstate.",1,,True,none,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
UgxB0nF-BPp_PWZLcFt4AaABAg.A-ymNSvcyldA0JZVus3qGo,JHgr9SgeicM,@_____case,https://yt3.ggpht.com/Yzcqhu3-WyznAAdGqBib9qpelaDraEIK61XC_D_Wc2iqPUIYfRrCYurTGE37G0_pVDq6Q6wk4dY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@_____case,UCna2BoBJTMkzxMV7OZYQGJg,2024-02-27T08:42:57Z,2024-02-27T08:42:57Z,0,"i'm sorry... i hope you won't be impacted by this very soon, but yeah, this technology is probably only 10 years away from being deployed in most major u.s. metropolitan areas.",0,UgxB0nF-BPp_PWZLcFt4AaABAg,True,none,"{'neg': 0.034, 'neu': 0.816, 'pos': 0.15, 'compound': 0.6118}",positive
UgyPaVXYONP_BZ6TL-t4AaABAg,JHgr9SgeicM,@learnthebasics101,https://yt3.ggpht.com/HjbtFL6yRctlmypYTEj5ZBlaXBWMsaBzieG5s_Q-rMHrwXwJVWn-s3nob8rvpmUoj3Flfg9EXQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@learnthebasics101,UCLc1q3TUuUJoWL-aKT6Z4Pg,2024-02-15T14:59:20Z,2024-02-15T14:59:20Z,0,we are experiencing the future in realtime,0,,True,none,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
UgzXa7iR-Ac2AfMdKS14AaABAg,JHgr9SgeicM,@rahleek8730,https://yt3.ggpht.com/ytc/AIdro_mQIICwkQB6pqkBc8Or2PcvozwVeMrIIvHc8GOMzZY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rahleek8730,UC3YlE5xKoVdd28O944bj1LQ,2024-02-15T09:51:21Z,2024-02-15T09:51:21Z,0,the future is here,0,,True,none,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Ugx-5m6O7cDtODSJGOJ4AaABAg,JHgr9SgeicM,@__-zm8yt,https://yt3.ggpht.com/G0macwlQjwVg5G_CWo7EuYUxeMfFMR22ou48q-w6Cu8WUvcaCgTdgX7kZH3lQocc3VrvKRnd=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@__-zm8yt,UCrB70p_lcOf-vdDtnZEGj8w,2024-02-13T08:23:23Z,2024-02-13T08:23:23Z,23,i have dreames of this and i’m so happy it’s happening right now. mabe in the future we don’t have to own a car. this could solve many problems in cities. future is now.,4,,True,none,"{'neg': 0.067, 'neu': 0.77, 'pos': 0.163, 'compound': 0.5915}",positive
Ugx-5m6O7cDtODSJGOJ4AaABAg.A-kU8MQtzhdA0aHmuzNeW7,JHgr9SgeicM,@Tallacus,https://yt3.ggpht.com/ytc/AIdro_nD_5HafJSVLUZNyV0hAyerjTd34a09ZrmzrCVJlYp8Hw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Tallacus,UCzyrtnpt-l7bg3qKrm7W3iQ,2024-03-05T05:54:27Z,2024-03-05T05:54:27Z,4,yet we still live in a country where you have to pay for your own healthcare...😢😢😢 the future will really come when we get our priorities in order,0,Ugx-5m6O7cDtODSJGOJ4AaABAg,True,none,"{'neg': 0.263, 'neu': 0.737, 'pos': 0.0, 'compound': -0.8658}",negative
UgzXxgod05aZpmxxJNx4AaABAg,JHgr9SgeicM,@callmezerga,https://yt3.ggpht.com/D7124GSOt6wCqe4-s8ZMjwS3jgEzMwdKGjdJ8wgHflFxRyhdHcHT8_nvVQpW30C3QmuhwvMJ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@callmezerga,UCfMXuOVLSBAOBBHqE9J_0ig,2024-02-13T08:21:57Z,2024-02-13T08:21:57Z,3,closer to the future,0,,True,none,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
UgwIuE24I-pGGzWhfvF4AaABAg,JHgr9SgeicM,@Natan9000,https://yt3.ggpht.com/ytc/AIdro_l7-tSxHGc3cVjnlmWiD7RwavNOkksj01zPjNDmg5g-kHo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Natan9000,UCriJRB6g13HnOaryC4nJO3g,2024-02-13T06:46:00Z,2024-02-13T06:46:00Z,1,the future is now. very cool!,0,,True,none,"{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.4376}",positive
UgzuG-AlrercFkjW5xR4AaABAg,JHgr9SgeicM,@Caydnade,https://yt3.ggpht.com/ytc/AIdro_ktqy1O9ZMmtieFCVhktcadGmGeip91BZeI6raorAXQdqX547fkG-1ICr6To3C9zosJlQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Caydnade,UCdg--94UP_Tr3W2jp0FlxRQ,2024-02-13T04:36:47Z,2024-02-13T04:36:47Z,0,uber and lyft stock in the near future 📉,1,,True,none,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
UgyjQqNi2sZ9_Bc127V4AaABAg,JHgr9SgeicM,@jfresh2054,https://yt3.ggpht.com/ytc/AIdro_moMG9VWoW80A0fVqOdFvCEHmpSGIOtafo_ybFa1zxOLpY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jfresh2054,UCsaoOiZQE8aJetHT7wBhn0g,2024-02-13T03:42:14Z,2024-02-13T03:42:14Z,0,"bro, we are developing the future as if humans will go extinct. everything is autonomous or controlled by robots. we are pushing humans to extinction with this crap.",1,,True,none,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.4588}",negative
UgzA9sinYvx2X9oCXxt4AaABAg,JHgr9SgeicM,@KeyKiller74,https://yt3.ggpht.com/ytc/AIdro_nOEqEHiATaPkVTzQe43AtvkDEr41s5akh3SDGH692p5w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@KeyKiller74,UCcAlHKIrbZ99BtaeH1RG5Zw,2024-02-13T02:27:28Z,2024-02-13T02:27:28Z,0,how much does it cost to ride in one of those ai cabs? also the future taxies & uber drivers might be gone soon.,0,,True,none,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
UgxclHOmZ6JvxsSCAN54AaABAg,JHgr9SgeicM,@Elkatook666,https://yt3.ggpht.com/ytc/AIdro_k24JBZD4tULKumauz0zUbsgd_gWHpcIkub0rIEJWcrLg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Elkatook666,UCOkHhnqc_BRXPjnYncF--eg,2024-02-13T00:54:53Z,2024-02-13T00:54:53Z,1,"welcome to johnny cab, please state your destination.
- drive, drive

the future is coming, soon, but it will not replace a good human driver!!",0,,True,none,"{'neg': 0.106, 'neu': 0.75, 'pos': 0.144, 'compound': -0.26}",negative
UgwcR77uTzxq8T-fJDJ4AaABAg,JHgr9SgeicM,@CancerKicker98,https://yt3.ggpht.com/agR3vcMdGReB5cghTZlDIWOPeCWqoRmKbY-2jI3mHXhuqiXV42S55SNhA-zEBP1kb0X2MEIK6w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@CancerKicker98,UC4sHxgfFm41WDS-b8_rW64g,2024-02-12T23:06:35Z,2024-02-12T23:06:46Z,3,we're going to need across-country waymo in the future.,1,,True,none,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
UgwQx2NOi94vJii8NJd4AaABAg,JHgr9SgeicM,@thrdeye,https://yt3.ggpht.com/ytc/AIdro_lrGPP0W9BffsAwjJJtlJmV-PTc5ooSjJvj4p1d7rkKoTkZ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@thrdeye,UCzpF5gC5WdmdnkehnDGw6nQ,2024-02-12T22:19:12Z,2024-02-12T22:19:12Z,0,"great. let’s cut out another 250,000 jobs from the economy. i don’t see a dystopian future on the horizon.",0,,True,none,"{'neg': 0.091, 'neu': 0.733, 'pos': 0.177, 'compound': 0.4588}",positive
Ugx5PXsvAx3Ymb6YmW14AaABAg.A-j2telePYVA0Dz6jrywQR,JHgr9SgeicM,@NightSide1349,https://yt3.ggpht.com/ytc/AIdro_laP_gtjMFCuTU9LkfSRhLVoyGpXzMbVBaVTQ1u4fyuu9U=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@NightSide1349,UC3lb2QRvoyv4z6di71NvV1g,2024-02-25T04:40:00Z,2024-04-18T02:13:15Z,0,@@liam4184 it was giving me some sinister vibes that’s for sure lol like something very ominous about what’s to come in the near future.,0,Ugx5PXsvAx3Ymb6YmW14AaABAg,True,none,"{'neg': 0.191, 'neu': 0.52, 'pos': 0.289, 'compound': 0.3415}",positive
UgwySsUeHUZKN8UX6MZ4AaABAg,JHgr9SgeicM,@knonic,https://yt3.ggpht.com/kYhMNo-2Uzu_MnoRU1pwa9MtcqWCOMVgQ8-trbVnoDH66SNQhlbhWFoF4b4oq-CVwC0CWmXZ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@knonic,UCurAFIHnFc4sM2pmBDCW8kg,2024-02-12T18:42:40Z,2024-02-12T18:42:40Z,1,"waymo is a perfect example that lidar and other sensors increase safety and reliability. elon needs to take notes, a few cameras is not the future!",0,,True,none,"{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.8439}",positive
Ugzd4PS-MoJHNz2QK-h4AaABAg,JHgr9SgeicM,@underneonloneliness2,https://yt3.ggpht.com/ytc/AIdro_kpLKo_dUWOtjM3Phnxojs69q2av7aNf-DtQUZgVYjMnA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@underneonloneliness2,UC6jAzUbULHshzO3y99cmIwQ,2024-02-12T18:35:22Z,2024-02-12T18:35:22Z,2,the future looks crap. i wanna go back to the past!,0,,True,none,"{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.4389}",negative
Ugws5Dn0xJY-RtGnwuR4AaABAg,JHgr9SgeicM,@marvdatboi,https://yt3.ggpht.com/ytc/AIdro_lUF0con69qhN4bq4gS2XxbREp8RF0UwD5fske4L20=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@marvdatboi,UCaQTnAmaENQxpCQ3aPt3wzQ,2024-02-12T18:17:14Z,2024-02-12T18:17:14Z,0,all you need is the apple vision pro and the future is hear lol.,0,,True,none,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.5859}",positive
UgyZe0qaL2rzYfRVg294AaABAg,JHgr9SgeicM,@onetakewonder1999,https://yt3.ggpht.com/cVz8hQTDf2aaZ8NwbkYxBWxiAV-V5NfCUuo9ZJS-l4KJR3acf8Whc_DvGWOS4ck99gOtqUAO=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@onetakewonder1999,UCrkMxXfZrVZV5kIHmjUEp6g,2024-02-12T18:12:01Z,2024-02-12T18:12:01Z,0,holly shit this is the future my guys,1,,True,none,"{'neg': 0.34, 'neu': 0.66, 'pos': 0.0, 'compound': -0.5574}",negative
UgyPn4w8ybQ0RjdKVzB4AaABAg,CAbbCQTk0Ds,@jeevanbasumatary454,https://yt3.ggpht.com/ytc/AIdro_mkHeGeI7pIzku8no5PzP_yQ-OrOGJbiqFgjn2BtfQBGpo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jeevanbasumatary454,UCBBr_u4ne6x2OzVXkWfbXJA,2024-07-16T04:12:14Z,2024-07-16T04:12:14Z,1,"the indian government should not permit the use of driverless cars in the country. the issue is not with the technology itself, but with the impact on employment. millions of drivers in india rely on their jobs to support their families. adopting this technology would leave many of them unemployed. while it might work for china, it is not beneficial for india's economy. and to the person promoting this driverless car, how much were you paid to do so?",1,,True,none,"{'neg': 0.051, 'neu': 0.87, 'pos': 0.079, 'compound': 0.5253}",positive
UgzqK1sTmzyCAat3Zcd4AaABAg,CAbbCQTk0Ds,@fleshkotai,https://yt3.ggpht.com/ytc/AIdro_mOK7njiYTxS1YRfX5EKEnoWK4MjMMc3SvkrSpZaaQR4aJKoclq-P-2CE9cVqJSgdiQxg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@fleshkotai,UCYkt4QnHjYgJJO4XqxgRG9w,2024-07-13T07:28:01Z,2024-07-13T07:28:01Z,1,china is future!,0,,True,none,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
UgzwpBjL2PlSRvzPEzt4AaABAg,CAbbCQTk0Ds,@Laaziuserjec149,https://yt3.ggpht.com/GkS8mtoTUQ-Vh5XUkwRhG72w9aZZ4EdQns_BKBwq2y6gM_hMiZshU9qO-LI7m_Y_RMBPo1gB=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Laaziuserjec149,UCKLVxiJbr87pu0L8GQ-O60g,2024-03-19T09:44:33Z,2024-03-19T09:49:35Z,2,"its not about living in future but they also they promoting(foster) their language , anybody have to learn chinese before using their technology",0,,True,none,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
UgznakHBfPN-xTrkrAN4AaABAg,CAbbCQTk0Ds,@viveksamrat5864,https://yt3.ggpht.com/ytc/AIdro_npHfu2ephH4g9R5_wzwc4CNOH4jwqN5Ue_5Ic8gpFBjH4UblrZqlqsH43m4hf_S9zf-g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@viveksamrat5864,UCDbh6ViNXVDTeDI7KAoZ6kg,2024-03-17T14:26:32Z,2024-03-17T14:26:32Z,8,"ai will transform human life, easy living should be new aim of every govt for future china is on the way. what china is good at is to transfer technology to every citizen with in buying capacity of people. 
all politicians and corporates are worried if china get access of there business country they have to wind up there business. 
china earn profit by selling more and making advance technology affordable for every one.",0,,True,none,"{'neg': 0.027, 'neu': 0.865, 'pos': 0.108, 'compound': 0.7579}",positive
UgxrUY4dK-Tu5HtBAaV4AaABAg,CAbbCQTk0Ds,@directxxxx71,https://yt3.ggpht.com/ALsGd4UfpVjrUOwIgB1nHRiz2R54Ro9OOub5JG6YFlNc4YbP684DNAciVep0Put69wp2ffXocw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@directxxxx71,UCoyS-Ir9w7S7JhuKN6gLGTw,2024-03-17T07:44:40Z,2024-03-17T07:44:40Z,73,china is living in the future,0,,True,none,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
Ugy5kbrf7jEQKGd9ATB4AaABAg,q01PqUubacA,@user-pd8fn7mw8z,https://yt3.ggpht.com/ytc/AIdro_n5CE76MVQkMhu6a4iK8az9kQPv_kPr-iuQ5nXhdG29qrENWaHeBnsbgnZdiKIuS-Wfkw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-pd8fn7mw8z,UCxVdDe7N4ZopCPIQcd0qNDg,2024-03-04T07:42:10Z,2024-03-04T07:42:10Z,0,"i'm writing this a few weeks after california gave permission for waymo to develop operations all throughout the state. wow! the future is now😮😊. lots of ongoing work to do, friends.",0,,True,none,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.9215}",positive
